"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1320","17286830","Edn1","13614","endothelin 1",0.239030566395705,3.33118520341246,1.15795261096496,0.256965321933631,0.789881602721592,-4.69540184952821
"1321","17286882","Nol7","70078","nucleolar protein 7",0.0111647987505563,4.85348901179014,0.0551297015503968,0.956438694444834,0.994446288269264,-5.14274306460147
"1322","17286905","Cd83","12522","CD83 antigen",0.308617771981477,2.23676226116391,1.35214037730006,0.18748345301425,0.746821942528831,-4.53936347418311
"1323","17286916","Gm5083","328235","predicted gene 5083",0.0168228545616571,1.65506559092407,0.103543672877259,0.918292310131045,0.990367098108927,-5.14009068993014
"1324","17286986","5033430I15Rik","76000","RIKEN cDNA 5033430I15 gene",-0.19366296152712,1.69656486155004,-1.0802233252778,0.289542401790155,0.808420452127457,-4.75196657010886
"1325","17286998","Rbm24","666794","RNA binding motif protein 24",0.533214296318669,3.43052846457089,1.65636542878766,0.109157930043799,0.691559886982164,-4.25571777587645
"1326","17287005","Cap2","67252","CAP, adenylate cyclase-associated protein, 2 (yeast)",0.448248414541951,2.80343847087577,1.78200132708637,0.0859343907296311,0.666882039975673,-4.12589546079979
"1327","17287081","Id4","15904","inhibitor of DNA binding 4",0.323256634873019,2.10519526894727,2.27887908895056,0.0307513511588062,0.632461002481502,-3.55125973955599
"1328","17287086","A830005F24Rik","442803","RIKEN cDNA A830005F24 gene",0.138107034876127,1.65229722340427,0.817817341853137,0.420578786965096,0.864648330344811,-4.91651620350171
"1329","17287107","Ninj1","18081","ninjurin 1",-0.0585182330200724,4.01190787821121,-0.319837891801878,0.751538731893922,0.964745777325152,-5.10854935179592
"1330","17287115","Bicd2","76895","BICD cargo adaptor 2",0.307448896427944,4.43633779760114,1.59128909776247,0.12311862493095,0.708651920162573,-4.32016299825811
"1331","17287160","Aspn","66695","asporin",-0.0599234803850397,5.19379596388756,-0.318379053285732,0.752632857089601,0.964818415976226,-5.10886932524678
"1332","17287260","Fbxw17","109082","F-box and WD-40 domain protein 17",-0.27817650562077,4.18122361146799,-1.51335347071778,0.14174113151954,0.717477992512132,-4.39471095646237
"1333","17287403","Gm2762","100040421","predicted gene 2762",0.162020313702356,1.69844465419997,1.06434969029917,0.296542141068381,0.809588431810887,-4.76308956511109
"1334","17287454","Arl10","56795","ADP-ribosylation factor-like 10",0.252550959659797,3.38768633556076,1.69189900382622,0.102109553692143,0.688260808116659,-4.21970960058187
"1335","17287579","Zfp346","26919","zinc finger protein 346",-0.0548127056129246,3.04574272248724,-0.287481647200171,0.77592575240478,0.965691270991188,-5.11530571228365
"1336","17287650","Rgs14","51791","regulator of G-protein signaling 14",0.0599384810073902,2.05299366754076,0.307214262127186,0.761023650810597,0.964818415976226,-5.11127017650125
"1337","17287667","Slc34a1","20505","solute carrier family 34 (sodium phosphate), member 1",0.32915412501036,1.69559491901646,1.77936950162157,0.0863739314299791,0.668561011882435,-4.12868558529104
"1338","17287682","Grk6","26385","G protein-coupled receptor kinase 6",-0.230892344925132,3.29070428771353,-1.20831065131346,0.237343833275538,0.781562854621216,-4.65692554218156
"1339","17287707","Tmed9","67511","transmembrane p24 trafficking protein 9",0.00863725288798411,3.78298810088467,0.0484144777035639,0.961740203417232,0.995328460359125,-5.14298318862244
"1340","17287715","B4galt7","218271","xylosylprotein beta1,4-galactosyltransferase, polypeptide 7 (galactosyltransferase I)",0.0543610411397042,3.02225549086744,0.283386365108752,0.779029678189803,0.965691270991188,-5.11610996180642
"1341","17287726","Caml","12328","calcium modulating ligand",0.0453548582589569,4.06060760371678,0.227653243984842,0.821620960177189,0.969344460894356,-5.12591540391462
"1342","17287893","Rmi1","74386","RecQ mediated genome instability 1",0.0214747829461643,4.12555756741785,0.107225097890496,0.91539857287497,0.989699156613633,-5.13982283962004
"1343","17287901","Ntrk2","18212","neurotrophic tyrosine kinase, receptor, type 2",0.0986415699283023,1.82064403116251,0.63782612553585,0.528928277702917,0.893629247523457,-5.00466995339516
"1344","17287977","Gm5084","100503759","predicted gene 5084",-0.246633489165417,2.75496387798659,-1.40657230617956,0.170894293230057,0.725886090349698,-4.49200364264912
"1345","17288051","Zfp808","630579","zinc finger protein 808",-0.365323854943584,3.93245739909577,-2.01436134961018,0.0539726509982186,0.644916636529472,-3.86843954590716
"1346","17288118","Ercc6l2","76251","excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2",-0.0515164313942238,4.03029450306507,-0.31174130068459,0.757617752365512,0.964818415976226,-5.11030692280961
"1347","17288178","Spata31d1c","238683","spermatogenesis associated 31 subfamily D, member 1C",0.111888260737598,1.66438013766991,0.546798347351047,0.588982142675884,0.914725013505452,-5.04127795566866
"1348","17288231","Rybp-ps","628746","RING1 and YY1 binding protein, pseudogene",0.879143011202493,2.49189892298958,2.44322953199298,0.0213348801736817,0.631229885119709,-3.34316302616964
"1349","17288257","Gm26715","102635928","predicted gene, 26715",-0.141797862943005,1.66346227231772,-0.667415531289614,0.510138414021484,0.889492647935714,-4.99160510141585
"1350","17288269","Gm10767","100038538","predicted gene 10767",-0.197826674588922,1.91217957440693,-1.12533172619035,0.270295344244308,0.796807021102309,-4.71956200905252
"1351","17288278","Ptdss1","19210","phosphatidylserine synthase 1",0.190825032190269,3.75927108585863,1.07050473328766,0.293813905004359,0.808522187661107,-4.75879401122723
"1352","17288294","Zfp759","268670","zinc finger protein 759",0.123920912117681,1.66468119543401,0.542041518402603,0.592209828993725,0.916321205952479,-5.04304113065486
"1353","17288309","Zfp455","218311","zinc finger protein 455",-0.319409546888075,1.63000793580892,-1.23248723723973,0.228330319584996,0.778521450065779,-4.63795115025511
"1354","17288321","Gm17039","102636903","predicted gene 17039",-0.0346865157058585,1.5027070269177,-0.174992978048681,0.862383221020464,0.979505126239571,-5.13322401530873
"1355","17288338","Zfp493","72958","zinc finger protein 493",0.171920462697031,1.86324058203044,0.648856832734085,0.521880301548937,0.893487045929282,-4.99986588333972
"1356","17288350","Gm10037","102637366","predicted gene 10037",-0.0571115869377337,1.37861879518573,-0.319292769026529,0.751947511018029,0.964818415976226,-5.10866908543409
"1357","17288354","BC048507","408058","cDNA sequence BC048507",-0.226183021134305,1.60077904230436,-1.2407555191925,0.225307530924438,0.775757136648453,-4.63138799217739
"1358","17288358","Gm7969","666185","predicted gene 7969",0.380757054293833,1.53942097966252,1.53432323995387,0.13651837800158,0.717477992512132,-4.37494041673558
"1359","17288370","Fastkd3","69577","FAST kinase domains 3",0.0472626090225647,3.28657126839572,0.268525285205161,0.790324226955244,0.966294225446766,-5.1189322628793
"1360","17288440","Mir466f-4","100316804","microRNA 466f-4",0.64721650310896,1.86004849796656,2.55464448905153,0.0165453854403562,0.631229885119709,-3.19795049352883
"1361","17288463","Mrpl36","94066","mitochondrial ribosomal protein L36",0.00741663983177387,3.8901848542057,0.0385402381302658,0.969538855538495,0.995328460359125,-5.1432797146319
"1362","17288484","Slc6a3","13162","solute carrier family 6 (neurotransmitter transporter, dopamine), member 3",0.287368535920831,1.98820572584172,1.48805333079334,0.14825686172662,0.719013043704647,-4.41827762027954
"1363","17288716","Glrx","93692","glutaredoxin",0.347019930771638,4.14945927595876,1.88598130716298,0.0700347461280312,0.644916636529472,-4.01334598601593
"1364","17288898","Lysmd3","80289","LysM, putative peptidoglycan-binding, domain containing 3",0.179895724904288,3.71374389804688,1.0308631514017,0.311698311383102,0.815673788893222,-4.78607101871589
"1365","17288903","Mblac2","72852","metallo-beta-lactamase domain containing 2",0.468299037031667,2.22802949517171,2.43769411231662,0.0216032433526872,0.631229885119709,-3.3502944077184
"1366","17288908","Cetn3","12626","centrin 3",-0.0441935630258738,6.30504136810827,-0.209196280800143,0.835856223149533,0.972470848514284,-5.12869371161507
"1367","17288952","Tmem161b","72745","transmembrane protein 161B",0.175010266366775,3.85607652183755,0.934153469845807,0.358456442781548,0.839856295934398,-4.84870458734353
"1368","17289009","Hapln1","12950","hyaluronan and proteoglycan link protein 1",-0.300973068118806,5.0439679963393,-1.50809149724279,0.143076820603464,0.717900529510347,-4.39963831792606
"1369","17289031","Rps23","66475","ribosomal protein S23",0.0118236253693098,2.8916170732905,0.0610357939378731,0.951777648646099,0.994446288269264,-5.1425061389526
"1370","17289085","Dhfr","13361","dihydrofolate reductase",-0.526747297315603,2.99636591441408,-2.38017351155289,0.0245811487538018,0.632461002481502,-3.42390819055723
"1371","17289132","A630019I02Rik","408254","RIKEN cDNA A630019I02 gene",0.391826789065935,2.24075729357076,1.89085694809642,0.0693561715869774,0.644916636529472,-4.00796006456977
"1372","17289196","Lhfpl2","218454","lipoma HMGIC fusion partner-like 2",0.0499759252052798,2.8865178785567,0.31462825422824,0.755448352184392,0.964818415976226,-5.10968535511356
"1373","17289249","Wdr41","218460","WD repeat domain 41",-0.0798878874548405,4.7911026507365,-0.484064747680376,0.632220463662302,0.930038725719515,-5.06332469297429
"1374","17289372","Enc1","13803","ectodermal-neural cortex 1",-0.307908472073815,4.1077519116658,-1.43158044420255,0.163672072611092,0.723294381298355,-4.46973259868411
"1375","17289432","Zfp366","238803","zinc finger protein 366",0.248136413618303,2.55795459956899,1.26657133340489,0.216063820445548,0.769300088066151,-4.61065506774525
"1376","17289497","Ccdc125","76041","coiled-coil domain containing 125",-0.14996411119247,4.35784451968017,-0.880655264550909,0.38623135041749,0.851871813474222,-4.88092413892798
"1377","17289584","Cenpk","60411","centromere protein K",-0.405035160068532,2.00431742510325,-1.81265768865324,0.0809535489312927,0.664189632143796,-4.09317901801638
"1378","17289635","Srek1ip1","67288","splicing regulatory glutamine/lysine-rich protein 1interacting protein 1",-0.164890828297692,4.67112913020633,-1.14738042055085,0.261231728706335,0.790823287862381,-4.70329824091966
"1379","17289728","Depdc1b","218581","DEP domain containing 1B",-0.608894998265919,2.86036628391384,-2.75260369225843,0.0104092984127126,0.631229885119709,-2.93281543966854
"1380","17289851","Gm15326","102636620","predicted gene 15326",0.312748043926124,2.31261260614217,1.57548900626257,0.126721947143182,0.711605583673143,-4.33551120604892
"1381","17289941","Dhx29","218629","DEAH (Asp-Glu-Ala-His) box polypeptide 29",0.199475261794457,3.88313214056551,1.17316085786892,0.250917948789103,0.789411458377965,-4.68393194485985
"1382","17289971","Ccno","218630","cyclin O",-0.409831088596581,3.05829183462663,-1.88675277408133,0.0699269944683367,0.644916636529472,-4.01249441156837
"1383","17289977","Mcidas","622408","multiciliate differentiation and DNA synthesis associated cell cycle protein",-0.277248261893607,3.35472720035813,-1.31644090955974,0.199028240812397,0.757983111596541,-4.56958172887561
"1384","17289986","Cdc20b","238896","cell division cycle 20B",-0.54349568360919,4.18496259555578,-2.27121257500512,0.0312712583950686,0.632461002481502,-3.56077427807328
"1385","17290001","Mir449c","735309","microRNA 449c",-0.284868413626251,2.27297121014941,-1.33713497077454,0.192270881411212,0.752380699238778,-4.55214711464207
"1386","17290005","Mir449a","723868","microRNA 449a",0.40463991248083,2.11477076502503,1.90932143276038,0.0668377757617216,0.644916636529472,-3.987477263274
"1387","17290016","BC067074","408066","cDNA sequence BC067074",-0.221946926284833,4.46996636704453,-1.20052634363138,0.240301778029256,0.783168474972579,-4.6629658894539
"1388","17290083","Emb","13723","embigin",0.431685229247087,5.18120181774523,2.00337835101017,0.0552073917849021,0.644916636529472,-3.88108177291536
"1389","17290155","Tmem267","633640","transmembrane protein 267",0.196075123659601,2.52896082568597,1.19661831396861,0.241797086253043,0.783211040842955,-4.66598565887923
"1390","17290199","AF067061","236546","cDNA sequence AF067061",0.153668408254416,1.24511747247477,0.865321100289798,0.394442100708534,0.854105902864268,-4.88983535269954
"1391","17290205","BC147527","625360","cDNA sequence BC147527",-0.0493210246935467,1.57945587470864,-0.237443670126604,0.814094689098372,0.967843110922217,-5.12434685181049
"1392","17290238","Calml3","70405","calmodulin-like 3",-0.0126017374665697,1.97859556496261,-0.0264551946056586,0.979087703848867,0.995916397109968,-5.1435509926368
"1393","17290301","Akr1e1","56043","aldo-keto reductase family 1, member E1",0.240963883895328,3.2969757177047,1.48186569832379,0.149886651098095,0.719013043704647,-4.42399320870754
"1394","17290457","Ryr2","20191","ryanodine receptor 2, cardiac",0.877480702273002,4.86886336435283,3.0790271914315,0.00471074993430311,0.61238948148248,-2.47976284598049
"1395","17290603","Actn2","11472","actinin alpha 2",1.54571693238379,3.33332040061247,2.43565112069005,0.0217030709289751,0.631229885119709,-3.35292436870799
"1396","17290646","Edaradd","171211","EDAR (ectodysplasin-A receptor)-associated death domain",-0.346735944478207,1.7130149390079,-2.0291234838616,0.0523514120681538,0.644916636529472,-3.8513771514498
"1397","17290655","Gpr137b-ps","664862","G protein-coupled receptor 137B, pseudogene",-0.36229152399996,4.42731246634002,-1.74526753678375,0.0922447075658368,0.676423553276534,-4.16456997051597
"1398","17290695","Gpr137b","83924","G protein-coupled receptor 137B",0.411149500923675,2.96686149583819,1.82419203203079,0.0791446382531713,0.663572409888228,-4.08076737527207
"1399","17290781","Sugct","192136","succinyl-CoA glutarate-CoA transferase",0.258379499628453,1.53063737314823,1.52921941323222,0.137774889383745,0.717477992512132,-4.37977206102991
"1400","17290823","Yae1d1","67008","Yae1 domain containing 1",0.148349265921268,4.73531280810911,0.664391132277882,0.512041919581932,0.889492647935714,-4.99296652554305
"1401","17290846","Trgv2","21636","T cell receptor gamma variable 2",-0.45515430379706,2.45043373360918,-0.750366259764574,0.459486008380864,0.872195713677025,-4.9519713495361
"1402","17290921","Zkscan3","72739","zinc finger with KRAB and SCAN domains 3",0.0424177542036595,3.83357150901572,0.256473609844675,0.799518008376237,0.966294225446766,-5.12111019236296
"1403","17290987","Olfr1362","258739","olfactory receptor 1362",0.149665858790977,2.20823233783341,0.569194958340926,0.573901571737055,0.909284713062084,-5.03277560515657
"1404","17290994","Olfr1360","258536","olfactory receptor 1360",-0.19724223806251,1.96096392748247,-0.911689298101322,0.369954008772277,0.843482824708731,-4.86244676869219
"1405","17290997","H2bc13","319185","H2B clustered histone 13",-0.441213400912149,9.39021441152535,-2.33808275462207,0.0269931671478377,0.632461002481502,-3.4771900112204
"1406","17290999","H4c12","319160","H4 clustered histone 12",-0.316786057562666,7.38141902006485,-2.10187829639675,0.0449738181142863,0.644916636529472,-3.76613660247801
"1407","17291001","H2ac15","319169","H2A clustered histone 15",-0.426974681028379,4.20013164813047,-1.43566545639678,0.162515748407074,0.723294381298355,-4.46606441469608
"1408","17291005","H1f5","56702","H1.5 linker histone, cluster member",-0.773855259126618,7.63223493761312,-2.50667379104027,0.0184705784694595,0.631229885119709,-3.26085596744624
"1409","17291012","Hist1h2an","319170","histone cluster 1, H2an",-0.383122990860232,7.03492724967623,-1.70488578862272,0.0996307433494014,0.687621057535835,-4.20640779683942
"1410","17291057","H2ac11","319167","H2A clustered histone 11",-0.404835994446626,2.09355834715778,-1.44230463807561,0.160650321382117,0.723294381298355,-4.4600846454464
"1411","17291068","Vmn1r191","632534","vomeronasal 1 receptor 191",-0.0334984234415834,1.48712677531023,-0.189136114446686,0.851392478428581,0.976865521349714,-5.13144818988132
"1412","17291111","Vmn1r217","171273","vomeronasal 1 receptor 217",0.159534065489865,1.53682928037524,0.87592138634537,0.388754297285606,0.852043862542299,-4.88369063599647
"1413","17291131","Abt1","30946","activator of basal transcription 1",-0.120999456590421,3.6966023988277,-0.74216446393585,0.464358323415104,0.87291205383743,-4.95608626816716
"1414","17291177","H2bc9","319182","H2B clustered histone 9",-0.0417380659623408,1.74729337105219,-0.168639903132127,0.867329558290485,0.980709828962822,-5.13397694768748
"1415","17291190","H2bc7","319180","H2B clustered histone 7",-0.162317256078766,4.10061012435148,-0.596306701196083,0.55590838273847,0.902715598079744,-5.02204144853771
"1416","17291204","H2ac6","319164","H2A clustered histone 6",-0.149282476035833,1.99366100840356,-0.713757682672843,0.481466308581479,0.876800259615805,-4.97000666208466
"1417","17291233","H3c1","360198","H3 clustered histone 1",0.272732722877938,1.29377145566845,1.41526387294737,0.168356137793706,0.725886090349698,-4.48429957816858
"1418","17291343","Gmnn","57441","geminin",-0.371333260373384,4.24410994723184,-1.80228965995786,0.0826096781869101,0.664189632143796,-4.10428813162607
"1419","17291355","Acot13","66834","acyl-CoA thioesterase 13",0.17632463799214,6.24634941928934,1.03089511507965,0.311683591622902,0.815673788893222,-4.7860493966667
"1420","17291361","Aldh5a1","214579","aldhehyde dehydrogenase family 5, subfamily A1",-0.0646152679884979,2.92857505939669,-0.345565243580017,0.732331841898721,0.959413965627649,-5.10266868620772
"1421","17291509","2610307P16Rik","72518","RIKEN cDNA 2610307P16 gene",0.0199793284454111,3.15530794169054,0.106830009657018,0.915709070964433,0.989699156613633,-5.13985203285702
"1422","17291525","Sox4","20677","SRY (sex determining region Y)-box 4",-0.145611103581167,6.08447893004655,-0.934977839236784,0.358039075507313,0.839856295934398,-4.84819445214233
"1423","17291653","Gmds","218138","GDP-mannose 4, 6-dehydratase",0.00361767160186899,3.23421767343591,0.0187916529203889,0.985144688494061,0.996427469915744,-5.14367075309474
"1424","17291694","Serpinb1a","66222","serine (or cysteine) peptidase inhibitor, clade B, member 1a",-0.0423130847121223,2.26263580788316,-0.206717669772788,0.837772343362861,0.972470848514284,-5.12904901302399
"1425","17291767","Tubb2a","22151","tubulin, beta 2A class IIA",0.479143766033101,5.06829759271596,2.80283505369521,0.00923403560036625,0.61238948148248,-2.86425802028041
"1426","17291780","Tubb2b","73710","tubulin, beta 2B class IIB",0.00687660567392445,4.61022894351622,0.032294126673364,0.974473659136024,0.995328460359125,-5.14343251823667
"1427","17291803","Pxdc1","66895","PX domain containing 1",0.118745802147265,2.99254715229631,0.697069312552566,0.491683605468907,0.882467489623793,-4.97794373441665
"1428","17291854","Rpp40","208366","ribonuclease P 40 subunit",-0.0896581048037337,2.26895692889351,-0.519776719675723,0.607430122751528,0.919516684028562,-5.05109468322081
"1429","17291866","Lyrm4","380840","LYR motif containing 4",-0.132677329368579,4.97899990146512,-0.767120779047929,0.449627409906448,0.869849364424905,-4.94343266058768
"1430","17291964","Eef1e1","66143","eukaryotic translation elongation factor 1 epsilon 1",0.0947338655086885,4.71914760782436,0.39283868556328,0.697505118320411,0.951979543123405,-5.09069286935134
"1431","17292023","Gm31683","102633993","predicted gene, 31683",-0.367143804962003,2.89663725075229,-1.82415648984894,0.0791501585365479,0.663572409888228,-4.08080570591885
"1432","17292103","Gm15813","105245478","predicted gene 15813",-0.26558439453795,2.1089685848476,-1.47376428332105,0.152042299212875,0.719102630188991,-4.43144783428938
"1433","17292107","Tbc1d7","67046","TBC1 domain family, member 7",-0.268786125452841,3.32908520765014,-1.39534745462468,0.174216894292381,0.730394271312563,-4.5018957630399
"1434","17292258","Nhlrc1","105193","NHL repeat containing 1",-0.0698082219307961,2.41438411125389,-0.334974598407245,0.740217745324667,0.961060807803836,-5.10514392544823
"1435","17292312","A330048O09Rik","320315","RIKEN cDNA A330048O09 gene",0.161957458236829,1.43069489926814,0.965800154422185,0.342666069235753,0.832173142197949,-4.82882593926313
"1436","17292316","Zfp169","67911","zinc finger protein 169",-0.230759540177295,3.54633132462029,-1.22283956236277,0.231895834902498,0.778521450065779,-4.64556164081939
"1437","17292329","Mirlet7a-1","387244","microRNA let7a-1",-0.0115796583562542,4.07127563501323,-0.0491749019060114,0.961139772318752,0.995328460359125,-5.14295756063313
"1438","17292333","Ptpdc1","218232","protein tyrosine phosphatase domain containing 1",-0.190947817116953,3.18569106891843,-1.19735235323691,0.241515698613609,0.783211040842955,-4.66541910977345
"1439","17292450","Fgd3","30938","FYVE, RhoGEF and PH domain containing 3",-0.107995764734881,1.52757493037189,-0.546695612685275,0.589051761325995,0.914725013505452,-5.04131619354114
"1440","17292477","Cenpp","66336","centromere protein P",-0.304247828654296,3.18226316413388,-1.46704612852922,0.153848726811723,0.720824366132382,-4.43760483244497
"1441","17292491","Gm8672","667503","predicted gene 8672",-0.34378382715257,1.71523463480959,-1.35706157952709,0.185933750445913,0.745391869629981,-4.53514513375759
"1442","17292543","Hist1h2al","667728","histone cluster 1, H2al",-0.146392716222074,1.63538033760244,-0.720029902802347,0.477657962773603,0.876193770660335,-4.96697739861875
"1443","17292562","Sema4d","20354","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D",-0.06516113678583,2.12537953157172,-0.338423541612526,0.737646410241517,0.961060807803836,-5.10434620436816
"1444","17292598","Diras2","68203","DIRAS family, GTP-binding RAS-like 2",0.0041471464490197,1.87332910026741,0.0184050126078429,0.985450301994789,0.996427469915744,-5.14367572028267
"1445","17292654","Sptlc1","268656","serine palmitoyltransferase, long chain base subunit 1",-0.0509611007223212,3.70814773757674,-0.318995394826048,0.752170538315316,0.964818415976226,-5.10873431702934
"1446","17292698","4833439L19Rik","97820","RIKEN cDNA 4833439L19 gene",0.119829894055002,6.73851045630315,0.800567394194547,0.430329961081413,0.867099639342665,-4.92585622468688
"1447","17292712","Nop16","28126","NOP16 nucleolar protein",-0.0165131265183378,5.00948951969074,-0.0691450974375926,0.945380715590215,0.99399365866988,-5.14214159750217
"1448","17292753","Gprin1","26913","G protein-regulated inducer of neurite outgrowth 1",-0.0867095841686703,1.83957556530524,-0.42935982762155,0.671048422056538,0.944442625204643,-5.08040736197967
"1449","17292759","Sncb","104069","synuclein, beta",-0.0170636465963714,1.59386019582351,-0.0874841652389648,0.930928528099809,0.991616070383283,-5.14114979682687
"1450","17292772","4930526F13Rik","75193","RIKEN cDNA 4930526F13 gene",-0.307476191788222,1.57778831543416,-1.54721510204728,0.133386081120878,0.71723149217832,-4.36267993354594
"1451","17292800","Uimc1","20184","ubiquitin interaction motif containing 1",0.265291088710744,4.87470057164663,1.50289780281273,0.144405159470405,0.719013043704647,-4.40448842379697
"1452","17292828","Mxd3","17121","Max dimerization protein 3",-0.329976536943594,2.61644489749815,-1.85212031923304,0.0749079136678744,0.654835930750606,-4.05048653150035
"1453","17292967","Pitx1","18740","paired-like homeodomain transcription factor 1",0.159615014770121,1.8875311486425,0.912803174764641,0.369378262104223,0.843482824708731,-4.86177261397725
"1454","17292990","Tifab","212937","TRAF-interacting protein with forkhead-associated domain, family member B",0.292626465871749,2.50804528587292,1.54159277048932,0.134744829634582,0.71723149217832,-4.36803678098775
"1455","17293142","Hnrnpk","15387","heterogeneous nuclear ribonucleoprotein K",0.0187770620554453,6.60303787116553,0.114576902220675,0.909623362463054,0.988398663139603,-5.13925997535675
"1456","17293163","Mir7-1","723902","microRNA 7-1",0.806350496819075,2.3074507733925,2.97195462510694,0.0061319143457959,0.61238948148248,-2.63019572132561
"1457","17293273","Isca1","69046","iron-sulfur cluster assembly 1",0.050594722493976,5.37947876259561,0.28764237562807,0.775804008622396,0.965691270991188,-5.11527391429613
"1458","17293318","BC051665","218275","cDNA sequence BC051665",-0.0323909170686998,1.25531846504871,-0.146688236164803,0.884461554791121,0.984498491350803,-5.13636478390228
"1459","17293328","Ctsll3","70202","cathepsin L-like 3",-0.218212572100451,1.72259938387694,-1.01509303860482,0.319019747601867,0.818027860058402,-4.79666520400289
"1460","17293338","4930486L24Rik","214639","RIKEN cDNA 4930486L24 gene",-0.0219364260397117,1.49614092346481,-0.122493751480758,0.90340992510908,0.988078641679419,-5.13861218114541
"1461","17293362","Ctla2a","13024","cytotoxic T lymphocyte-associated protein 2 alpha",0.286455468426683,3.16250865923111,1.23603800095976,0.227028484300199,0.778123532908643,-4.6351372466254
"1462","17293418","Cts8","56094","cathepsin 8",-0.372909847040001,1.36340001074887,-1.91336111722688,0.0662975144216436,0.644916636529472,-3.98297800272233
"1463","17293428","Cts8-ps","116911","cathepsin 8, pseudogene",0.429214191287591,1.49167975958386,1.94631040756505,0.0620310576767573,0.644916636529472,-3.94604158243611
"1464","17293444","Ctsm","64139","cathepsin M",0.0264726605567398,1.07049269485775,0.144958585311959,0.885813988564037,0.984767416123056,-5.13653883193909
"1465","17293489","Gm3604","100041979","predicted gene 3604",-0.161995099221417,3.07421883650123,-0.607265495653356,0.548718713195067,0.900897180255316,-5.01756575924875
"1466","17293495","Zfp935","71508","zinc finger protein 935",-0.353640963453631,1.81626170272677,-1.53757047233393,0.135723812905647,0.717477992512132,-4.37185978503808
"1467","17293503","Zfp934","77117","zinc finger protein 934",-0.454651469824972,2.42678295629788,-2.35529940023508,0.0259816039216365,0.632461002481502,-3.45545698665427
"1468","17293517","6720489N17Rik","211378","RIKEN cDNA 6720489N17 gene",0.249044064286173,1.86997999111428,1.03300405252416,0.310713463070461,0.815673788893222,-4.78462146014929
"1469","17293542","Gm5141","380850","predicted gene 5141",-0.0193787404285475,1.71862625364859,-0.0912456608151274,0.927967068385303,0.991616070383283,-5.14091768672868
"1470","17293547","Fbp2","14120","fructose bisphosphatase 2",-0.0040898508530125,4.08999349631727,-0.0211496446311594,0.983280904152763,0.996427469915744,-5.14363822469228
"1471","17293650","Slc35d2","70484","solute carrier family 35, member D2",-0.058258090050112,1.83805133598302,-0.317236310463576,0.753490278155243,0.964818415976226,-5.10911895646782
"1472","17293858","Zfp640","386626","zinc finger protein 640",-0.152092082033135,1.58241086528296,-0.939416889510737,0.355797196397592,0.839184803308148,-4.84544039892704
"1473","17293863","Uqcrb","67530","ubiquinol-cytochrome c reductase binding protein",0.0461484898963791,3.28591570149617,0.181347851092037,0.857441178022637,0.979505126239571,-5.13244310282739
"1474","17293897","Zfp712","78251","zinc finger protein 712",-0.244188950343432,1.97019485284642,-1.06455170191805,0.296452315836598,0.809588431810887,-4.76294893358515
"1475","17293903","Zfp708","432769","zinc finger protein 708",-0.140820221408518,1.3640122649255,-0.853461419590617,0.400868336207378,0.857872550650213,-4.89662776261311
"1476","17293922","Zfp458","238690","zinc finger protein 458",-0.298493947709551,2.21342849389761,-1.42718141318741,0.164924595973396,0.723294381298355,-4.47367328268061
"1477","17293928","Zfp457","431706","zinc finger protein 457",-0.108712767224594,1.46925260952242,-0.509100561590946,0.614793242468117,0.923429816900511,-5.05483978186922
"1478","17293933","Zfp595","218314","zinc finger protein 595",0.137532333260802,2.15685303614724,0.687231507921371,0.497763853736151,0.885685550262335,-4.98253880046483
"1479","17293945","Zfp953","629016","zinc finger protein 953",-0.201559368414206,1.93131698724514,-0.845980402430292,0.404955934788573,0.859401702202743,-4.90086753100424
"1480","17293961","Zfp429","72807","zinc finger protein 429",-0.028405103027271,3.43815609426918,-0.136879449503707,0.892135744232471,0.986304713728868,-5.13732451536052
"1481","17293982","Zfp874b","408067","zinc finger protein 874b",0.106916800331371,1.37416321245395,0.610859285544126,0.546371552472022,0.89888651949949,-5.01608090373443
"1482","17293988","Zfp58","238693","zinc finger protein 58",0.00514320651442723,2.98844832779685,0.0295546772260957,0.976638326287044,0.995328460359125,-5.143491035093
"1483","17293996","Zfp87","170763","zinc finger protein 87",-0.0468292765633596,3.60936613915623,-0.251703308439385,0.803165300388512,0.966338737689759,-5.12194481831598
"1484","17294016","Zfp729a","212281","zinc finger protein 729a",0.0789485203762066,4.70871739489904,0.366298767227647,0.71698026341447,0.957177629189789,-5.09760253684002
"1485","17294023","Zfp738","408068","zinc finger protein 738",0.0673291514936294,1.52999174473414,0.310377261116776,0.758643462415863,0.964818415976226,-5.11059862949034
"1486","17294034","Zfp65","235907","zinc finger protein 65",-0.39614591835239,1.6271686616017,-2.4249764205995,0.0222315983575795,0.631229885119709,-3.36664782377668
"1487","17294043","Zfp85","22746","zinc finger protein 85",0.239398986549547,1.68745301911311,1.04196595465396,0.306614398553102,0.813683125181523,-4.7785242410017
"1488","17294062","Gm8016","666272","predicted gene 8016",0.075809236573058,2.22572295855528,0.40118066564846,0.691426180492229,0.949423389257149,-5.08842272648387
